Id,SalePrice
2388,96102.28137
1834,96233.74741
2709,96379.97523
1653,96781.34525
2771,96903.71935
2907,96988.60052
2821,97096.85575
2429,97292.31357
2054,97697.80782
1799,97768.72736
2284,98119.41489
1764,98359.79421
2110,98559.51392
2389,98730.20725
1655,98767.30372
2090,98819.11923
2431,98838.80856
2908,99034.85891
2279,99040.37264
2641,99407.60287
1859,99757.41639
1929,99955.6547
1817,100312.4819
2644,100332.9649
1734,100414.5574
1821,100454.3902
2581,100869.1938
1930,101030.5944
1558,101104.2585
2873,101385.2395
2114,101411.9366
1853,101417.8833
2580,101529.6344
2193,101546.3222
2796,101707.0176
1571,101835.0869
1892,102082.265
1960,102246.3913
2154,102345.8618
1784,102598.3971
2409,102680.3349
2477,102755.9824
2790,102895.0439
2439,103063.9131
1615,103136.3728
1492,103150.4396
2604,103338.4905
2185,103506.1041
2218,103593.3604
2453,103621.6271
2116,103714.7529
1735,103746.1211
1812,103786.3584
2603,103806.2953
1829,103941.0443
1789,104064.7375
2772,104135.2601
2125,104162.6565
2455,104308.5259
1861,104323.3155
2051,104341.6548
1731,104349.5357
1850,104477.7086
2249,105262.9262
2244,105448.1425
2437,105767.526
2705,105779.9905
2503,105968.6076
1587,106077.0917
2085,106120.5408
2086,106174.495
1590,106194.4061
1589,106210.1293
1625,106259.9209
1586,106312.6084
2887,106335.8023
2476,106402.4907
2411,106471.3303
2135,106533.9678
1551,106573.43
1894,106715.5973
2468,106893.3857
1563,106901.3968
2498,107370.9836
1827,107643.0055
1891,107760.0935
1736,108090.7035
1473,108123.8523
1908,108253.8528
1897,108448.2196
2069,108534.2862
1797,108592.097
2094,109008.4452
2436,109385.9717
1802,109412.1862
1961,109448.0192
1523,109541.727
1554,109620.4231
1808,109878.022
2467,109908.5145
2809,109969.4604
1964,110157.1252
2400,110202.8819
2120,110220.7833
1814,110347.1623
1534,110499.5658
2614,110923.0153
2760,110974.4084
2845,111063.8256
1621,111293.5575
1777,111327.2437
1909,111380.9414
2469,111520.4153
1839,111559.262
2546,111717.7305
2869,112003.3424
2134,112217.5669
2213,112226.5432
2122,112232.626
2483,112276.8786
2133,112327.501
2801,112350.9449
1618,112383.5084
2570,112400.7214
2108,112635.6638
1461,112674.8213
2247,112793.5642
2556,112840.4726
2918,112851.7766
2121,112881.1674
1560,112919.6993
2527,112962.0652
1849,113021.4553
2087,113075.5188
1816,113222.9523
2779,113227.3304
1611,113290.8921
1800,113612.1601
2138,113628.4469
1574,113666.4252
2465,114075.2634
2645,114162.3039
1852,114366.2159
2104,114443.8224
2610,114462.1797
2109,114486.1725
2123,114560.3513
2360,114797.928
2190,114873.1524
1931,115063.0184
2239,115115.7479
1582,115161.4457
2523,115172.336
2454,115198.0292
2557,115198.3399
1837,115211.6603
2762,115362.6967
2544,115374.4342
1805,115526.7102
1801,115999.2689
2098,116147.6695
2413,116158.5974
2773,116322.7386
2438,116428.0087
1525,116475.8867
2880,116538.8284
2242,116609.3155
2446,116723.0826
2805,116859.013
2724,117283.9449
2424,117310.5374
2601,117410.3189
2196,117464.2516
2088,117638.0599
2062,117736.9272
2113,117781.7488
2466,117807.3676
2063,117810.2464
2723,117925.2314
1918,117992.1644
2205,117995.5675
2781,118054.2316
2802,118178.1877
1778,118249.5311
2530,118309.0478
1796,118353.6798
2905,118456.4955
1610,118550.3095
1527,118616.6442
1798,118866.0351
2444,118888.3864
2131,118959.8774
1524,119011.806
2386,119205.8183
2827,119288.753
1779,119395.433
1733,119435.6355
1913,119551.1692
2407,119569.167
2750,119622.8337
2460,119708.4035
2084,119818.5469
2473,119920.5752
2250,120257.0591
2420,120692.8797
2151,120705.7357
2280,120759.6417
1795,120809.5834
2818,120927.5605
1809,120978.0751
1595,120990.8371
1787,120998.0595
2245,121047.9299
2875,121089.2333
2746,121216.7975
1718,121299.0166
2210,121467.2139
1470,121497.183
1659,121641.3395
1965,121705.5993
1752,121817.5937
1650,121912.3195
2011,122163.5255
1773,122282.5904
2500,122292.4489
1536,122764.8829
2417,122821.4641
2079,122897.8392
1648,123291.3117
1656,123371.1525
2243,123430.9298
2416,123582.0859
2119,123583.2373
2751,123588.8462
1732,123639.1851
2392,123741.3322
2278,123747.2071
1906,123754.5826
2212,124030.9082
1570,124113.9863
2419,124256.6156
2076,124267.8379
1579,124622.0357
1518,124642.0781
1828,124658.5934
2575,124816.504
2861,124825.547
2155,124908.6686
1520,124940.7427
2396,125071.1181
2451,125144.7274
2408,125167.8097
2081,125227.9209
2909,125387.0364
2080,125509.0915
1541,125554.6285
2463,125696.5683
2052,125732.9845
1966,125948.0586
1910,126023.4102
2740,126159.4405
1557,126196.6184
2784,126340.3823
2860,126402.7071
2588,126429.9589
1781,126468.069
2756,126494.6694
2070,126561.8883
2761,126652.7662
2211,126732.7019
2418,126811.9398
2172,126948.3335
2430,126964.7939
1721,127219.1665
2898,127279.7795
1749,127641.8069
2184,127865.9494
1806,128008.7163
2111,128013.8685
2241,128139.5815
1841,128335.3034
2148,128345.6099
2059,128575.2619
2130,128625.1829
2286,128894.4809
1647,128907.476
2810,129346.9498
2128,129461.9001
2048,129526.4229
2481,129785.9941
2704,129929.1403
1776,130127.5679
2606,130139.3675
1528,130230.8828
1750,130260.4145
2867,130308.5626
1955,130520.0258
2651,130546.9704
1474,130655.2013
1927,130716.6553
2494,130743.2525
1959,130902.8659
1851,130965.3831
1819,130974.7355
2768,130976.7314
1614,131143.3123
2547,131269.5798
1513,131305.3517
2101,131336.5882
1521,131525.0564
1843,131610.2086
1771,131622.5054
2230,131626.4392
2795,131657.1781
2635,131858.5745
2056,131936.442
2434,132041.2951
2826,132075.3246
1785,132174.3596
2817,132227.6892
2225,132347.9348
1562,132364.9002
2749,132365.0928
2246,132403.398
2725,132529.0769
2485,132573.9121
1772,132575.9972
1502,132680.9733
2783,132682.8297
1654,132776.8102
1890,132846.7247
2731,132852.3681
2694,133046.2087
2576,133145.7387
2881,133164.1204
2149,133271.4934
2716,133412.5482
2179,133619.6704
1545,133641.1347
2736,133702.5158
2891,133763.4297
2072,133848.4206
2355,133852.1651
1585,133870.3004
2215,133872.3711
2721,133970.9377
2023,134038.4261
1895,134238.0533
2738,134396.6112
1818,134399.41
2019,134489.9704
2106,134633.4042
2144,134703.6183
2866,134729.615
1649,134799.59
1546,134873.202
2415,134895.1281
2552,135044.8681
1619,135301.8085
2187,135415.3577
2778,135426.5652
2700,135483.0737
2137,135495.4296
2543,135616.2974
2118,135654.6701
2770,135780.5234
2391,135827.0726
2260,135841.1839
1807,135854.2729
2854,135892.3235
1824,135973.8465
1775,136044.8988
1804,136403.9363
2387,136406.6374
2776,136422.6975
2870,136426.4474
2701,136535.9503
1793,136581.148
1896,136588.9371
2787,136800.9052
2710,137004.9848
1946,137102.5076
2813,137142.933
2729,137204.3847
2448,137420.8213
2545,137559.9765
2493,137641.5263
2708,137672.8658
2092,137736.4135
2613,137791.9552
2480,137838.214
1602,137850.4761
2766,137921.256
1756,137968.5951
2406,137997.0024
1549,138068.3602
2650,138071.2177
2394,138164.6889
2364,138438.8969
2248,138439.6993
2188,138517.0372
1593,138518.1204
2843,138614.7478
2747,138821.5444
2105,138888.3068
1825,138983.1728
2269,139176.0539
2402,139368.7164
2735,139379.6809
1620,139534.521
2412,139569.994
2524,139637.7775
2359,139655.5072
2049,139857.9829
2091,139878.8411
2863,139975.0074
1606,140015.9744
1932,140150.929
2083,140292.0101
2501,140468.2043
1880,140528.3381
2142,140567.3504
1548,140576.2384
2143,140640.1442
1462,140927.3749
1547,141372.9517
1594,141428.7085
1822,141467.8627
2741,141487.7135
2078,141504.7327
1893,141563.836
2273,141758.1285
1831,141823.7286
2380,142189.0923
1858,142201.2808
2139,142257.1684
1844,142280.4899
2443,142296.1183
2737,142491.1869
2874,142515.938
2450,142678.7481
1658,142738.8589
1529,142825.2031
2132,142839.6597
1942,142912.4353
2398,142937.7469
2126,143032.774
2528,143202.5732
2258,143221.6446
1636,143233.6723
2462,143353.6908
2739,143393.5029
1516,143539.3324
2073,143593.3992
1874,143594.4034
2478,143674.7307
2804,143772.3645
1845,143805.2899
2459,143945.8141
1803,144072.6103
2082,144382.9488
2093,144862.576
1622,144921.0255
2502,144931.127
2401,145003.6025
2714,145112.8545
1768,145333.3932
2281,145606.9053
2551,145622.9311
2775,145625.77
1537,145750.095
2785,146001.4434
1879,146008.7608
2046,146144.9979
2820,146295.4407
2484,146303.8706
1919,146312.5663
1592,146552.8211
2764,146575.9098
2769,146713.0676
1727,146739.8362
1550,146879.1886
2047,147033.7982
1758,147960.0511
1730,147963.8398
2203,148023.3146
2777,148087.1472
2028,148382.1474
2865,148437.6335
1770,148532.8528
2515,148569.7883
2612,148621.1707
1846,148738.7762
1552,148750.4099
2390,148824.1044
2609,148870.7955
2112,148871.343
1774,148902.2544
2730,148990.1786
2363,149041.2194
2517,149058.5894
1660,149206.9435
1581,149341.8818
2616,149368.3069
2526,149680.4054
2214,149773.7451
1769,149975.5427
1761,150049.4915
2456,150372.8486
2742,150605.9428
2692,150628.533
2562,151076.8593
2240,151104.776
2197,151106.0407
1510,151152.5648
2589,151560.919
1578,151842.4222
1860,151937.332
2140,152035.7718
2403,152175.765
1500,152246.6845
2282,152358.4913
1499,152472.3608
2567,152513.7821
2794,152552.517
1533,152592.5701
2053,152599.3506
1904,152643.0055
1792,152682.5822
1471,152940.2434
1565,153011.1956
2549,153040.1787
2582,153121.0829
2354,153234.6698
1706,153257.6277
1607,153398.9516
1535,153439.638
2458,153751.537
2734,153926.7978
1468,154016.9264
2145,154032.6961
2877,154047.6834
2115,154076.3582
1836,154288.6835
2733,154346.4198
1657,154502.7323
2648,154518.4602
2912,154584.9035
1786,154608.8415
2285,154621.597
2410,155178.8636
2814,155211.4776
1728,155233.1352
2361,155262.7407
2879,155273.6561
2745,155559.78
1899,155592.0252
1810,155596.294
1511,156176.9154
1686,156233.6006
1889,156321.7022
1538,156473.963
2270,156493.6966
1633,156648.0287
2265,156682.4408
2027,156764.5
2127,156909.2637
2068,156941.9069
2489,157047.9144
2404,157219.0072
2732,157223.3948
1509,157368.2997
2649,157433.0341
1920,157603.0287
2066,157634.8267
2486,157728.1861
2518,157851.5783
2433,157947.5787
1695,157976.0924
1687,157998.8188
1783,158567.4292
1555,158796.9328
2147,158819.6493
2405,158910.1882
1561,159250.3975
2900,159258.1195
1941,159319.2225
2326,159448.6598
2253,159756.555
2837,160009.6471
1833,160035.589
2385,160266.9451
1957,160306.0227
2077,160621.3224
2426,160669.4527
2838,161074.9344
1466,161505.4836
1514,161673.9918
2615,161881.0818
2200,161927.1825
2216,161993.3038
1993,162406.3023
1572,162500.5043
2490,162502.8538
2728,162611.1999
2107,162810.9786
1847,162944.5905
1830,163297.0237
2314,163587.6007
1759,163682.8866
2726,163706.7857
2719,163880.0928
2542,164085.7015
2642,164106.9596
2117,164180.5026
2808,164188.418
2560,164201.9242
2548,164209.4139
2497,164291.4534
2722,164391.8078
1872,164467.3981
1753,164555.2219
1840,164704.3664
1467,164738.845
2201,164866.4816
1723,164980.9474
2774,164984.2651
2565,165024.8904
1835,165077.2072
1484,165171.751
1760,165239.4765
1855,165281.7453
2566,165372.0757
1641,165515.8308
2050,165657.8558
2166,165671.5043
2888,165815.7807
1902,165830.7909
2075,166001.6654
2378,166077.1129
1755,166142.9246
2356,166198.9011
1813,166340.746
1629,166389.3356
1685,166473.9918
2256,166511.5882
2752,166968.9179
2432,167136.1138
2744,167193.9734
1684,167397.7753
2427,167521.6975
2793,167555.1737
1639,167734.0578
2371,167743.3189
1984,168028.4394
2525,168079.2368
2206,168096.0085
1498,168110.0098
2370,168122.5335
2640,168253.5946
2561,168521.5269
2516,168603.0018
1854,168607.1862
2839,168864.4499
2637,168888.5756
1517,168892.4926
2902,168963.1032
1569,168977.8389
1564,169016.5315
1588,169074.1716
2572,169223.4681
2713,169227.857
2055,169270.1359
2461,169451.7815
1743,169781.3943
2171,169802.624
2492,170043.7911
1542,170313.6968
2825,170337.0841
2044,170375.7387
1646,170581.0608
2313,170783.6073
2026,170907.6778
1780,171093.3492
1717,171242.514
1691,172004.5193
1765,172110.1124
2753,172170.3918
2831,172190.127
2541,172222.1877
1635,172779.2151
2559,172926.024
2259,173171.7822
2141,173242.9525
2584,173462.8784
1935,173597.734
1694,173706.7955
2594,173717.5002
1742,173721.2953
1693,173987.8645
2012,174150.0737
2447,174171.5177
2457,174368.8593
2316,174371.4623
1697,174668.177
2160,174716.6532
1988,174723.3225
2324,174724.723
2563,174825.4139
2330,174826.7977
2511,174872.2693
2803,174979.8023
2029,175096.3853
1938,175327.477
1794,175386.8148
2064,175522.7103
1613,175538.9352
1729,175701.4686
2743,175724.1121
1553,175734.1568
2061,175956.9812
1483,176117.4229
2621,176366.2494
2883,176550.974
1716,176717.8573
2198,177117.092
2539,177593.1359
2789,177745.2193
2488,177836.2076
1688,177896.5967
1983,177935.264
1763,177954.2394
2255,178137.9229
1600,178280.0483
2626,178433.3504
2727,178679.888
2312,178716.3544
2435,178779.0272
2819,178843.8067
2699,178994.2479
2667,179065.7388
2152,179374.287
2381,179374.3288
2811,179388.0161
1928,179647.3097
1901,179688.8942
2414,179692.2364
1995,180111.888
1883,180119.1575
2538,180272.9935
2759,180316.6282
2275,180331.7786
2715,180436.5862
1954,180462.8753
2233,180647.7598
1634,180750.6043
2183,180954.0909
1497,180955.5211
2347,181292.7941
2186,181840.6678
2577,181848.3652
2622,181933.3853
2095,181990.0073
2173,182014.2571
2639,182124.4999
1626,182181.2223
2844,182213.6691
1485,182293.6674
2393,182294.0749
1937,182519.1036
2812,182702.4014
2034,182750.8367
2822,182870.2236
1580,182901.5878
1762,182906.1063
2318,182925.483
1690,183399.0493
2320,183714.2701
1791,184003.9068
2521,184435.4255
2124,184487.4345
1989,184512.9985
1726,185755.3461
2315,186084.872
1612,186318.1009
2676,186731.2648
2618,186900.8133
2014,187115.6567
2696,187235.064
2043,187345.0557
2717,187612.8168
2227,187794.4081
2857,187842.4747
1953,187902.4562
2917,188024.637
2671,188075.3167
1463,188175.8832
1923,188269.5302
1875,188345.4577
2319,188395.3694
2329,188427.5096
1934,188490.2526
1486,188752.5794
2636,188802.2669
2763,188843.8801
2369,188931.7321
2372,188946.2679
2876,189021.1969
2585,189154.047
2254,189392.8076
2592,189509.4546
1638,189684.1395
1689,189926.4592
2226,189997.698
1627,190238.018
1948,190261.5874
2587,190441.5356
2322,190899.3987
2013,191150.9073
1925,191567.7256
2668,191675.9432
2540,191689.7665
2884,191726.5792
2165,191741.948
2675,192037.7218
1609,192097.5218
1543,192144.9122
1683,192260.882
1469,192311.7445
1675,192434.4272
2017,192630.6568
1766,192680.4413
2620,192847.7588
2836,192992.7299
2169,193207.2486
1624,193417.6731
1522,193435.0771
2533,193553.4738
1637,193583.4905
2691,193788.7105
2341,194414.8655
2358,194980.1517
2060,195211.1076
2608,195221.7129
2383,195391.8353
1940,195417.4468
2697,195417.8936
2720,195425.0599
2849,195599.2181
2597,195912.0596
2181,195926.3362
1905,195926.536
2276,196137.5986
2357,196477.1816
2669,196496.0351
2617,196542.9467
2146,196629.3747
1869,196874.7046
2862,197322.113
1501,197327.4445
1878,197531.7178
2337,197566.9907
2238,197765.6583
1539,197816.8535
1876,197821.0999
2366,197847.0747
2885,198083.7366
2470,198389.6709
2323,198415.838
2224,198486.8915
2841,198804.4989
1508,198817.8518
2856,198859.8441
1745,198893.3048
2695,199252.387
2627,199292.034
1982,199329.5211
2010,199827.8053
1465,200135.3972
2232,200189.7526
2257,200394.4129
2677,200418.088
2674,200892.2121
1599,200990.0857
2607,201119.6334
1464,201302.7753
2204,201343.182
2153,201461.1224
2395,201664.8226
2271,201817.1518
2327,202100.0474
2619,202119.9746
2472,202209.331
2252,202529.8343
2277,202555.2305
1741,202568.0835
2272,203112.4091
1676,203236.9358
2274,203295.8461
1746,203327.3419
2074,203399.6233
2042,203413.6402
2882,203465.2376
1512,203696.5034
2349,203739.4783
2307,204314.6673
1933,204399.782
2311,204499.0923
2016,204717.2552
2306,204813.3684
1506,204827.1866
2178,204875.2706
2510,204957.7725
2855,205016.7087
1950,205202.2857
2824,205274.5717
1491,205457.5836
1715,205488.5918
2851,206087.9551
2428,206101.5501
1714,206190.947
2036,206301.5743
2858,206315.6581
2672,206383.5829
1493,206672.9828
1884,207015.9893
2673,207112.5622
1936,207763.569
1568,208380.4538
2901,208484.0575
1887,208672.452
1990,208771.6764
1482,208874.2168
2168,208958.3897
2509,209021.7829
2037,209208.6108
2512,209349.7684
2846,209402.5145
1980,209632.5188
2840,209822.0505
2305,209882.3955
1608,209958.5971
2058,210118.3561
2382,210154.1535
1856,210379.3576
2842,210386.6309
2693,210514.5637
1597,210779.5316
2829,210824.9296
2009,211008.7655
1952,211289.7381
2906,211380.8278
2182,212860.9027
1598,212897.2657
2899,213106.2785
2317,213113.8328
1754,213350.8578
2595,213466.714
2325,213530.8475
2558,213628.5898
2847,213772.6303
2339,213985.8443
1885,214157.7794
1877,214478.6366
1708,214783.0963
2368,214906.3837
2365,214922.628
1986,215874.897
2170,216079.9039
2425,216568.1229
2344,216681.4392
2590,216685.6446
1911,216905.448
2897,217261.1271
1987,217358.6633
1584,217527.3288
1519,217662.7535
2235,217670.0782
2689,218376.4737
2180,218436.4848
2718,218609.5867
2159,218641.2717
2573,218661.6887
2328,218730.3543
1707,218874.4856
2532,219006.1926
2005,220136.6501
2574,220212.6038
1645,220280.3243
2207,220573.0789
2346,220620.1863
2698,220687.1196
2522,220736.171
2452,221139.9109
2367,221454.9435
2475,221855.0188
2919,221860.2832
2464,221898.7916
1677,222042.8296
2310,222195.0081
1640,222455.7689
2261,222456.2314
1724,223149.5314
2513,223203.7586
2848,223206.7835
2586,223495.5614
1719,223673.8408
1505,224067.2327
2835,224406.3293
2343,224604.3539
2678,224614.5227
2202,224747.8336
2397,224776.3284
2878,225155.5436
2471,225179.1685
1867,225389.4392
2231,225400.8873
1994,225587.847
2161,225770.2359
2568,225861.6079
1710,226051.4715
2688,226591.2598
2864,226790.0317
2487,227399.9061
1751,227501.5495
2022,227587.9292
2174,227908.66
2571,227964.2974
1873,228064.6913
1643,228171.485
2167,228237.5069
2611,228308.0334
2520,228475.0718
1577,228927.766
2345,229503.0932
2852,229626.0792
1530,229752.933
1566,229801.5525
1747,229939.0829
2591,230043.2332
1992,230082.0827
2384,230322.6535
1985,230423.1694
1644,230518.3412
2379,231449.057
2830,231501.6735
1576,231506.585
1740,231633.7815
2039,232176.3097
2262,232578.3874
2816,232674.9933
2593,232845.2412
1488,233153.5443
1767,233280.6081
2177,233827.4073
1504,233907.2466
1705,234120.0383
1882,234506.9991
1515,234705.5761
2158,234728.891
2536,235299.7999
2834,235588.256
2342,236389.2343
1870,236949.2188
2006,237328.4295
1605,237394.4531
1949,237698.5803
2234,238411.6194
1496,238538.5308
2308,238626.6768
2853,239529.857
2496,239799.9633
2150,239988.8885
2003,240521.1082
2519,240735.2994
2807,240959.0788
2623,241409.5141
1748,241431.5385
1881,241486.2227
2505,241913.3172
1917,241953.467
2199,242047.9337
2045,242327.4337
2007,242474.2054
2508,242613.883
1596,242663.5201
2035,243570.1642
2564,244336.4989
1692,244953.2446
2002,245002.3219
1642,245054.8161
2157,245055.1563
1631,245124.9619
2015,245170.939
2008,245587.0338
2506,245588.9855
2236,245874.1812
1674,246071.7147
1703,246290.0581
1720,246420.3533
1924,246576.1594
2229,246992.06
2797,247355.4979
1991,247739.3916
1871,247992.6025
2228,248302.5535
2569,248839.0221
1725,248871.5123
2534,249324.8224
1951,250004.5793
2321,250040.8627
2886,250084.1441
1907,250138.0329
1943,250267.1328
2754,250798.3594
1490,251022.8287
2352,251121.0856
1507,251588.5874
2348,251978.2513
1702,252620.1213
2375,252956.6118
2303,253195.4885
2537,253568.2064
2164,254261.4252
1738,254612.414
2362,254842.4147
1739,255007.2709
1489,255050.4272
1958,255118.9654
2765,255685.8343
2828,256255.6972
2832,257165.2862
1888,258647.646
2304,259131.7308
1575,260422.8811
2338,261520.1816
2208,261618.3453
1903,261866.2954
2302,261949.1351
1623,262196.5754
2531,262968.3803
1671,263865.4353
2686,264271.5553
2353,264926.7494
2033,265330.1965
2351,265740.9016
1704,266211.806
2031,266537.5729
1632,267079.7435
1973,267113.6028
1711,267127.3046
2209,267872.7907
2334,268712.7369
2638,268825.3485
1701,268925.444
2653,269246.0169
1696,269378.575
1628,271569.8811
2032,271684.1885
1713,271906.2118
2654,272492.8597
1939,272750.9384
2850,273128.6048
2679,273273.0129
1604,274030.3571
2663,275674.8367
1996,277670.2357
2223,277719.3681
2670,278247.9907
1886,278498.9165
2598,278957.4509
2376,280119.2748
1700,281002.5208
1709,281031.6521
1976,282306.9133
2004,283219.4573
1495,284004.0668
1681,284065.6536
2030,284658.797
2296,284784.7608
2335,285417.5826
1868,285724.1594
1863,286357.4354
1864,286383.0986
2596,287988.8652
1673,288071.9163
1494,288352.1752
1479,288427.2872
2373,288503.5369
2001,288579.2017
2156,288588.6779
2535,289599.1544
2680,290330.8833
2350,291476.3676
2041,292353.3564
2024,293039.9089
2507,293778.104
2896,293959.9912
1999,294347.585
2664,294495.8256
2175,294883.6166
2222,295396.3885
1862,295982.4883
2624,297086.6724
1583,297962.2872
2687,299843.822
2583,300477.2292
2237,300579.0542
1912,300665.542
2309,301948.3235
2288,302067.4201
2833,302858.8694
1503,303262.0709
1967,304193.131
2040,304214.3575
2301,304672.8269
1956,305054.9796
2176,305837.9974
1712,306296.6092
2625,306306.7998
1737,306672.2632
2666,307139.4455
1666,307562.6199
2189,308808.7701
2374,309421.7622
1682,309954.1379
1481,311964.2953
1477,314882.6066
2903,315072.1108
1669,315773.6024
2685,316014.5548
2421,316462.2838
1478,316511.2314
1997,317643.5141
2658,317693.9119
2336,317938.5223
1573,318856.3131
2331,318873.5547
2823,319912.5827
2659,321076.3331
2377,322252.9069
2221,322655.029
1915,323139.0081
1998,323211.9127
2682,323634.6577
2684,324183.9658
2333,326997.4351
2000,327860.0039
1487,328642.1212
1974,329072.0974
2300,330380.4818
2895,330606.596
2514,330895.2226
1699,331927.5988
1665,334786.2178
2633,334868.121
2266,336348.4282
1744,336504.0553
2656,337073.6804
1698,337610.3878
1978,340157.9344
2660,340357.1688
2299,340400.7519
2297,341629.4367
2287,343618.6802
2291,344478.8194
1680,345297.5986
1979,345958.7171
1667,346312.7768
1866,347258.2126
2904,349611.1265
2038,349748.5687
1922,351720.2517
2289,352499.2742
2665,357665.1793
1977,358194.8724
1865,358348.644
1668,359179.7594
1670,359191.0562
1944,359562.7185
2298,361440.7898
1981,362366.0727
1630,363351.0623
2657,363374.6198
2599,365269.9345
2263,365669.8641
2163,368939.116
1679,371041.1831
1926,371195.0443
2661,375193.5975
2662,375802.6094
1972,377334.1641
1969,378819.0906
2025,383308.2419
1663,385801.4411
2267,386788.6523
1968,387783.0221
2652,390948.1436
1921,391925.6693
2712,394878.9306
1662,397927.1797
2294,398851.6096
2630,402499.8742
1945,404506.8952
2690,405226.8799
2332,406230.5994
1970,406991.7278
2655,407433.0381
2681,409800.9702
1476,412812.1663
2162,413821.8798
2268,413993.888
1672,416812.1578
1661,418810.8351
2634,419166.5961
2340,419633.6216
2504,420686.6106
2632,421648.3889
2290,436326.7477
1975,438872.2281
2292,443426.6427
2600,445558.5143
2293,447047.3007
2711,458114.172
1480,469297.6765
2264,472260.1431
1971,476268.3347
1664,480171.4477
2628,481386.2596
2295,484839.7139
1678,485354.5357
2683,487180.3242
2631,488016.2568
2629,525393.1025
2550,713649.7409
