Id,SalePrice
1581,179696.17157611356
1582,164081.8470351443
1583,197931.736519308
1584,194995.6905657804
1585,192985.18692948465
1586,165864.28245140595
1587,169954.0743656865
1588,173851.7202282487
1589,168029.89068889045
1590,165535.26657188707
1591,170765.09977857402
1592,169383.24227528906
1593,164239.7528519549
1594,169898.6712361509
1595,171775.4150559122
1596,182480.49086007144
1597,172294.52842310406
1598,191049.2117840309
1599,186441.69589985898
1600,184832.72460766963
1601,160735.57854538877
1602,166167.43928824368
1603,167141.09279981485
1604,200517.00591726313
1605,194518.64894894368
1606,170462.21516372464
1607,169764.70629940415
1608,199595.62255675567
1609,193103.8020148508
1610,182361.9887853184
1611,170327.641653236
1612,186650.34700627252
1613,180579.83510417803
1614,175478.59711777556
1615,169381.94981201642
1616,167410.00105963225
1617,165822.7202224326
1618,168680.94183134666
1619,174710.27270841788
1620,171044.27178624246
1621,174044.63134211343
1622,173669.67302900608
1623,194973.7860731167
1624,196000.41923808106
1625,169991.72300377258
1626,176515.94639085047
1627,188824.5578385231
1628,204047.0554286675
1629,183580.5023276545
1630,198516.60665293422
1631,189073.2890265963
1632,193451.03613141287
1633,189822.6084774229
1634,190231.86044395439
1635,189131.18593253972
1636,183518.9111203253
1637,180236.2118223677
1638,183757.9048586059
1639,178347.38990861076
1640,183930.08947611236
1641,178698.68933723323
1642,194767.72746885556
1643,194602.80568454444
1644,196792.79246349342
1645,177332.7247569017
1646,176976.9223657836
1647,173988.342242375
1648,171796.72926212638
1649,175641.51596498216
1650,166394.06738034316
1651,167119.56792831354
1652,166587.7979317334
1653,164580.25648082374
1654,172798.66668736702
1655,173650.32239070017
1656,172531.10424972975
1657,170469.15935468828
1658,179731.96536342782
1659,167001.44118692257
1660,182436.20840712314
1661,203283.35990027065
1662,202218.92395469977
1663,201380.05540090776
1664,202966.77231021892
1665,196265.2282738331
1666,205799.83327194993
1667,205918.3191955658
1668,203709.38241458416
1669,202970.28039275622
1670,200875.15945333632
1671,200410.8491636103
1672,203794.29248876713
1673,201344.29527030062
1674,196763.580237753
1675,196764.86375827133
1676,198600.81418830802
1677,198569.9153055396
1678,202785.60260961036
1679,206401.65977628718
1680,201408.69184693237
1681,196535.2556672955
1682,202772.31628755154
1683,193553.41132470008
1684,195083.2616621804
1685,198126.94239739186
1686,197880.74305620286
1687,193048.6207309494
1688,198930.16576436406
1689,198252.73438904318
1690,199350.57736943796
1691,198455.21334550515
1692,202368.1541732978
1693,194766.91810328676
1694,190127.02584585696
1695,183060.63491094613
1696,198282.66844310582
1697,181842.98019590694
1698,200630.02710959216
1699,199691.99691346113
1700,200009.1439365451
1701,199090.57717641516
1702,197678.73381305693
1703,197137.47773775502
1704,199414.85431375838
1705,204589.3543186779
1706,202500.0808578875
1707,198202.3973304868
1708,192144.628276904
1709,198129.03112759624
1710,196958.26745130954
1711,203591.20333117235
1712,200894.392132018
1713,194439.34624550628
1714,192556.20692020506
1715,196574.43201188603
1716,186956.4147545937
1717,190387.34162335994
1718,181393.88062985378
1719,196446.42907768252
1720,197141.63486840695
1721,185332.76374398518
1722,180318.16897902678
1723,181386.0706430371
1724,196160.26665943942
1725,200781.3526548851
1726,188909.01161484353
1727,184091.07046896848
1728,192542.62744980934
1729,181602.90471915668
1730,172186.52007908185
1731,168631.75875540957
1732,169378.8049057812
1733,168895.48881358354
1734,170448.143681585
1735,179405.15291440007
1736,169950.8076009608
1737,191233.0515300298
1738,194770.21538040525
1739,189111.5614058694
1740,198690.33323413142
1741,197462.16026877132
1742,185864.27908452
1743,189056.72762331483
1744,193084.25736097898
1745,183848.30131440534
1746,181808.9864271042
1747,184950.4668734898
1748,182015.59448829913
1749,175079.05674121602
1750,171319.89243305282
1751,194013.81351343537
1752,171120.15291615552
1753,169822.27837070738
1754,179702.43231944917
1755,182709.28452540413
1756,166858.91803866252
1757,166766.88047752803
1758,175530.00583615093
1759,169055.32991128493
1760,173463.14398452223
1761,171693.1351987198
1762,173640.94774668757
1763,181198.4344050864
1764,168576.30702226405
1765,170823.19936746196
1766,178094.11617335913
1767,176301.05263414342
1768,173347.58032253478
1769,174508.7876598755
1770,176923.29562123562
1771,169715.62479600593
1772,169727.58968302046
1773,170035.77622149343
1774,171556.3987121819
1775,172911.4441882355
1776,166344.39853257386
1777,162571.42774510672
1778,176437.42799012232
1779,177023.19790808464
1780,174961.9104619107
1781,166950.2403113032
1782,166259.56000516066
1783,175372.90549475336
1784,170234.9074578641
1785,166701.7130543406
1786,168208.42256828767
1787,182527.36489711932
1788,173108.192149436
1789,166011.5831370665
1790,167640.61808213728
1791,174129.09436155512
1792,169587.61577658908
1793,171814.89239032438
1794,176221.8930847337
1795,169748.02798943283
1796,178444.4137950323
1797,165218.39911355873
1798,169984.36184829436
1799,161759.81033374876
1800,174677.90094262044
1801,161826.39577212502
1802,164011.0162586817
1803,173489.2253584513
1804,178719.20302779326
1805,169823.08826129875
1806,165944.43257373213
1807,161528.11927576215
1808,164749.51088191845
1809,172617.60901648563
1810,162669.3313580262
1811,167854.48035253075
1812,163168.4002984702
1813,159072.3461866816
1814,162282.62840162875
1815,160758.7065521202
1816,168652.85930360312
1817,173560.51191656222
1818,169760.13296932052
1819,173495.52596710555
1820,166848.35022911712
1821,166049.26060305547
1822,172132.0396801484
1823,163887.6782531982
1824,166403.3021889339
1825,166410.29077368142
1826,171706.6358848207
1827,161454.1573867353
1828,160250.61529828547
1829,163232.04617386905
1830,163512.01855000088
1831,164041.4646051631
1832,163342.15954952812
1833,167521.42108948785
1834,173610.31074527226
1835,166156.53634655447
1836,159489.56173444923
1837,172224.08020526316
1838,163381.94865800167
1839,171469.7462225337
1840,171842.12965890576
1841,173757.10430602348
1842,160527.31951971303
1843,173341.0298744021
1844,181015.85488979163
1845,170027.3733690628
1846,179174.40259099676
1847,176436.7357448099
1848,168879.4041560552
1849,174167.61475361625
1850,167257.78765097682
1851,174615.0698270267
1852,167529.3294043385
1853,184173.77034798273
1854,184884.91491472285
1855,183557.13191766205
1856,195571.9119384502
1857,179819.29570974622
1858,169507.07529241874
1859,170689.99100199575
1860,177411.3711102457
1861,170682.4160591867
1862,193175.76957536038
1863,192646.01846850684
1864,192646.03870276254
1865,204810.1156170313
1866,201359.4505428534
1867,194925.3961472742
1868,203515.10052970712
1869,195557.8513901363
1870,199918.86807744618
1871,201195.16037838458
1872,198222.11962187378
1873,196197.3829557347
1874,177039.62370157515
1875,188431.91287817134
1876,189878.25686721352
1877,196362.5576582807
1878,197166.81400645536
1879,178097.22981763392
1880,169946.34275073672
1881,196608.4139286679
1882,200453.74003330644
1883,194668.37684167718
1884,193375.85808054922
1885,198515.44521699383
1886,199646.99295345368
1887,194683.27801874935
1888,199109.96865210513
1889,194371.2067174022
1890,169453.78256562803
1891,180871.82251210848
1892,164161.7584132468
1893,169036.87871396562
1894,171609.05882480912
1895,174179.79766805013
1896,165431.66299306205
1897,169701.70699473855
1898,165113.25226034477
1899,176698.43748935562
1900,171714.64058605907
1901,166370.06541053177
1902,170152.2410193005
1903,173020.77125893673
1904,171693.11691259764
1905,175932.76925855188
1906,168999.9180827931
1907,179326.1606734099
1908,162663.51665064224
1909,175608.66575361686
1910,171046.8816539122
1911,177747.24797771458
1912,187185.15763821086
1913,170485.97701046488
1914,159268.11713584064
1915,203042.00844644135
1916,163221.34448551846
1917,192720.88124558155
1918,171237.0927118054
1919,175236.73546153557
1920,171930.00393995925
1921,197417.52348013397
1922,199806.73724321183
1923,187085.34406777652
1924,195703.08307840646
1925,196917.17031462103
1926,202514.49246433674
1927,173547.76628010598
1928,176951.9964977701
1929,170456.916145667
1930,177079.704049342
1931,172432.62308285967
1932,173727.60083445077
1933,186577.0475895647
1934,185654.56273278248
1935,185806.54590405143
1936,191223.0281328011
1937,183615.08950583418
1938,185697.02413410947
1939,197194.39094581179
1940,191050.4359754203
1941,186883.51546050684
1942,186939.40584449106
1943,192560.32795172484
1944,206315.79203845363
1945,204265.31931239163
1946,171407.18030758
1947,196982.62555609562
1948,178504.91877953729
1949,190698.79341732297
1950,182564.00657237702
1951,191410.22117157382
1952,187000.20852309084
1953,184668.13005661062
1954,177392.50014582733
1955,168897.55154506312
1956,197465.63693912994
1957,172032.6957265854
1958,202588.9230638872
1959,172222.63539876597
1960,172532.83407426454
1961,167682.80888791586
1962,166418.92501763644
1963,165553.84563014345
1964,165853.16769776924
1965,173158.53155237559
1966,170771.7127224811
1967,203258.90458338414
1968,203128.22623693798
1969,204327.69423889695
1970,206141.01356471409
1971,202090.53628657424
1972,203476.7688274998
1973,203687.47892904538
1974,203883.13078451858
1975,200253.62981100407
1976,201706.00926351544
1977,203525.13945448227
1978,204316.72206174483
1979,201403.78974419448
1980,197770.59239711842
1981,200893.68573947018
1982,196969.8717650161
1983,196011.5794690993
1984,191962.4317765619
1985,197780.16285173685
1986,194713.11711461694
1987,197741.35222412398
1988,196296.583233671
1989,196512.5374705454
1990,198987.1399134628
1991,199944.45780650782
1992,198284.448827999
1993,196349.88406884726
1994,194458.55046653905
1995,188324.66023213297
1996,195901.31152635292
1997,200185.81351983972
1998,201502.33609016033
1999,200092.85004012584
2000,200628.1245650838
2001,202132.78404956867
2002,195226.21200871043
2003,199162.33401690767
2004,207768.98288893857
2005,199963.15582571377
2006,195919.73020438929
2007,197414.45826130625
2008,196657.92246050807
2009,195078.3589636567
2010,197204.82584893156
2011,185379.93887299008
2012,193021.8083450035
2013,197951.3471840274
2014,195500.5878926668
2015,200382.28636452171
2016,194057.43971519286
2017,191372.16156843715
2018,173249.34364109908
2019,169166.5999683485
2020,163456.39921172013
2021,171413.69598978542
2022,173725.39557088102
2023,166456.1192305521
2024,198117.9534154511
2025,197803.42316223076
2026,190119.82898465966
2027,185686.2792259313
2028,185830.78402544573
2029,176386.57020010843
2030,197465.1118793573
2031,198360.66840799816
2032,197071.53720458574
2033,197434.14714124822
2034,188513.00452834915
2035,191217.3826520419
2036,187614.7559396004
2037,188241.32194826097
2038,191895.69172649115
2039,194819.33894751736
2040,193354.23369363017
2041,189547.9767291305
2042,191499.47152117256
2043,174662.8562890742
2044,173152.38430647788
2045,178316.98971687866
2046,165562.12864781782
2047,170134.68743536633
2048,171451.43653177973
2049,166048.7357020327
2050,177832.0347253296
2051,174034.86147928785
2052,170141.3511286455
2053,175289.44123104803
2054,168842.92091418334
2055,174333.84148517187
2056,172745.151089021
2057,174597.39002542885
2058,187563.83138674567
2059,170705.65307840874
2060,171195.01744284455
2061,175397.58648138132
2062,168982.7643348426
2063,171554.85190593606
2064,166912.54146799096
2065,167388.9718303031
2066,175314.20364125184
2067,173072.54225656125
2068,163584.78533932133
2069,162776.75003623994
2070,165523.26527158805
2071,173565.86613641446
2072,166836.7190702514
2073,170258.25621065378
2074,178396.21438556336
2075,172417.93932905362
2076,165162.11994534524
2077,173577.1259950406
2078,166374.91398751736
2079,164655.6312434338
2080,161539.01302148527
2081,166248.0950176881
2082,164804.50629251564
2083,165707.75698017693
2084,163649.2509484002
2085,169263.8690085088
2086,171173.60027114098
2087,164462.35048971343
2088,165824.04880392438
2089,160582.4268008426
2090,168440.6495579775
2091,162002.55860298994
2092,161191.72366912462
2093,165123.4270506045
2094,170815.47464660998
2095,162510.48014230115
2096,157095.68097045127
2097,167379.7038247162
2098,161650.38176743718
2099,163441.67193724992
2100,164869.40212475066
2101,161118.39499555717
2102,167606.8281719524
2103,164814.19371554776
2104,165287.47287438245
2105,175574.34401315282
2106,163929.89441394678
2107,168565.17033888696
2108,164436.39498323412
2109,161259.6367856381
2110,169098.30163950883
2111,170199.18876985172
2112,165073.98372886513
2113,165142.54851561916
2114,165452.43008575623
2115,169380.39056873735
2116,163801.6825566536
2117,164726.50211371627
2118,166493.45212046255
2119,163666.14792916866
2120,167502.91947031126
2121,168164.83454696013
2122,166549.40299216253
2123,164078.17136206277
2124,166250.99001200142
2125,164863.38181293072
2126,173202.28017467356
2127,167905.54148214016
2128,168713.5552259119
2129,166057.43907136918
2130,162910.999570667
2131,164337.61843816232
2132,159739.67430489964
2133,165314.69597032762
2134,166284.107137086
2135,162901.6563016715
2136,168452.85725183552
2137,168777.70895241477
2138,169774.87708366863
2139,172123.70777351275
2140,175030.926591382
2141,179451.58280950473
2142,174837.73124634183
2143,179363.73328755182
2144,166842.04025659236
2145,178385.59479551492
2146,169945.13586688598
2147,172114.18577506498
2148,167813.86031845244
2149,179074.27164864095
2150,182190.7827475342
2151,169108.1411958827
2152,176870.95781516202
2153,171290.99450134463
2154,173339.39430306607
2155,174848.04758823366
2156,194955.3956183726
2157,193250.6395729134
2158,197818.09543248228
2159,196203.09411806523
2160,199644.84766304883
2161,198958.6629043917
2162,201456.22769054447
2163,204670.90518569562
2164,200273.1440276217
2165,179475.6735554316
2166,177267.81310485682
2167,194996.15943234437
2168,194499.22562445112
2169,200128.03044969006
2170,196648.1030681613
2171,176656.09382544731
2172,169608.09706126776
2173,171452.73871676176
2174,196290.18991835578
2175,202602.76999124765
2176,203221.26217278437
2177,196104.0013621272
2178,197907.65519460096
2179,191654.89077647246
2180,181795.872532482
2181,193542.81401667005
2182,194229.38718815925
2183,194089.20254430443
2184,168999.60688360705
2185,177206.9336464345
2186,167799.99144060106
2187,174531.47403443028
2188,176197.48867557687
2189,178459.75903261086
2190,169434.76715831266
2191,168072.32457505463
2192,166221.02795792243
2193,169604.9244256118
2194,167272.51140699172
2195,173478.20060175515
2196,168786.14973513922
2197,168716.9740742665
2198,174716.42625618508
2199,169969.89672367388
2200,169437.68815541491
2201,169968.6691960176
2202,183845.99549407585
2203,174343.23390402418
2204,173276.03276486852
2205,163539.1643755993
2206,179463.93881750273
2207,179798.74973877834
2208,182900.86841246014
2209,176676.37274571077
2210,167856.56388143112
2211,163511.5332688135
2212,166754.24998675255
2213,163282.25070582755
2214,176012.11686251767
2215,162167.98564115787
2216,170810.64904387397
2217,173188.71694375481
2218,166194.72820034443
2219,162611.43018431167
2220,167664.795101826
2221,203124.79154618387
2222,200137.71286715186
2223,196510.65957794973
2224,189309.62403822137
2225,170381.50528916073
2226,175991.55913661656
2227,192077.06817381052
2228,203767.5276495281
2229,205674.25618907853
2230,179988.75285874278
2231,204038.30357106018
2232,179001.0289315428
2233,186934.10428796028
2234,202940.40598836815
2235,196786.74641861694
2236,199897.36046916802
2237,203305.8059053743
2238,190405.94485092178
2239,177244.6328014697
2240,186038.5798586699
2241,178049.18460891256
2242,172636.62649784726
2243,171776.3927744662
2244,172579.00358674428
2245,172273.16115106517
2246,173669.5849574244
2247,169895.0805137344
2248,172200.84331088548
2249,171627.53567853064
2250,166149.54655304525
2251,167382.47261391857
2252,170090.27332915715
2253,183272.77322810263
2254,183594.82351041478
2255,186632.60175356522
2256,189464.01023867604
2257,187041.62175277548
2258,186185.68716410667
2259,183685.19096494888
2260,171270.79525969832
2261,186029.5989761973
2262,193334.00599607138
2263,206985.14566250477
2264,207292.44456738155
2265,171955.13137093186
2266,199634.70682127718
2267,205172.51113957737
2268,205152.42030801534
2269,177693.02180493978
2270,188563.438135889
2271,182798.86453879194
2272,188603.33713787256
2273,178705.14174564596
2274,180951.03175602038
2275,176343.89078251363
2276,185558.61962641063
2277,170546.490798645
2278,162547.80389232864
2279,176335.55910496984
2280,167010.18971355553
2281,189050.38016233925
2282,189346.53689879488
2283,165117.7566662119
2284,172775.23611242865
2285,171758.3911787906
2286,166898.41592448443
2287,205906.9174240046
2288,199951.46127027163
2289,201948.87405923972
2290,206137.37500453394
2291,205345.33136531792
2292,203063.7381488692
2293,205076.5273615988
2294,200541.7518754797
2295,206032.6969523423
2296,197482.14870773067
2297,208362.21294784895
2298,201249.8974939733
2299,201276.77708789645
2300,204114.973596338
2301,209120.23982982172
2302,199410.9452043012
2303,198685.73944341956
2304,199961.31271751635
2305,198102.8249102618
2306,195121.65835801265
2307,197148.93307362188
2308,199373.09158807065
2309,197336.31215052906
2310,200298.49955933003
2311,195378.69604226731
2312,192876.35021250625
2313,194472.30269288615
2314,196008.73890789537
2315,198995.30482648284
2316,196016.3367459867
2317,192043.08458774316
2318,201859.9753961063
2319,199636.13169426558
2320,194220.27800438495
2321,200475.1665981637
2322,199642.8278766224
2323,196229.97519151302
2324,197024.59746152064
2325,199068.75375369436
2326,195419.14953116374
2327,197361.28989668802
2328,198968.03985367029
2329,189462.02345439274
2330,187391.8111256353
2331,206475.50749404496
2332,202554.9544551144
2333,200780.10036984988
2334,197299.40258695185
2335,200504.2276612445
2336,201730.94708843765
2337,189759.25473648042
2338,198283.08818285717
2339,198437.21645659438
2340,204749.77304338498
2341,194802.40437392468
2342,197431.18480666785
2343,198302.06211365358
2344,195050.78489151216
2345,194409.65141013745
2346,195912.723581722
2347,193202.3019843635
2348,201168.29552024291
2349,190183.6306468477
2350,206873.22644857125
2351,195472.85624607722
2352,200081.0412806598
2353,196452.09631573432
2354,181532.24433774807
2355,186915.01471482642
2356,187532.91054581976
2357,195413.62111110648
2358,193700.58701894095
2359,174766.02250553298
2360,167280.48112241845
2361,167393.92959333165
2362,195860.33389015368
2363,177974.3346318361
2364,180372.45053003466
2365,195143.88492441623
2366,200398.41895746283
2367,200545.48350158337
2368,196605.38921169803
2369,197315.48705486057
2370,177457.03744470095
2371,185815.3098201714
2372,186080.23678455327
2373,195446.225713311
2374,199724.00196499552
2375,194327.4695203478
2376,191034.0947767905
2377,191154.91430241254
2378,174570.24506819327
2379,177174.64430690111
2380,178602.9555902044
2381,181456.2761168917
2382,178369.75887542462
2383,188132.16491651637
2384,192667.85132982512
2385,173947.26671375276
2386,173898.82024110446
2387,170008.4472981606
2388,170239.63561008507
2389,172484.17198690592
2390,174451.38143005845
2391,176309.5643484303
2392,165467.05195160696
2393,177730.0904324782
2394,176055.86614488086
2395,177815.82097223063
2396,174197.5498677897
2397,177869.1586047086
2398,168309.828802324
2399,169887.09895877924
2400,163320.71020073383
2401,167633.229111642
2402,174691.95045335134
2403,164128.852183973
2404,178447.7375570228
2405,179463.86161223997
2406,174112.1265626746
2407,172510.0915278993
2408,170911.0337087596
2409,173723.69868475897
2410,169397.13854097427
2411,165345.44276434765
2412,174754.18786035807
2413,170486.72944719193
2414,168757.28801449345
2415,167735.52701247664
2416,164070.17476652056
2417,169264.73309473862
2418,168486.9517491967
2419,168967.2058726425
2420,167261.91517526124
2421,171976.57012570466
2422,163232.8990294333
2423,172043.6930582641
2424,170492.95016939912
2425,172721.1772362535
2426,167496.11281668307
2427,174682.37172895082
2428,174747.86476505373
2429,171005.96120264204
2430,171820.09709205857
2431,166145.25105877878
2432,178019.63361815346
2433,170521.67529708933
2434,171915.12928664274
2435,169735.26570709143
2436,172692.8254270431
2437,165641.67401368267
2438,170461.17310118233
2439,166402.90667632796
2440,161371.84117515327
2441,165537.42781149264
2442,161013.43468074387
2443,169394.60187708557
2444,170086.5189853689
2445,160826.5455726921
2446,167175.69714439893
2447,181580.69869189148
2448,165821.5019894337
2449,163210.12195388737
2450,163383.85588581266
2451,172812.75187327922
2452,169096.69539927747
2453,165947.41651689244
2454,173805.7386970258
2455,164132.5386048882
2456,161345.74380326242
2457,163247.44953810674
2458,171086.1988954097
2459,168204.61789556278
2460,169057.98224267212
2461,164204.62260800722
2462,165170.6957648087
2463,163990.6508351025
2464,165277.77218753338
2465,171226.2188707494
2466,169314.99253282667
2467,173605.859846926
2468,157864.80999847496
2469,157421.35933895747
2470,170943.46524239567
2471,178708.00107639143
2472,164155.92625486376
2473,165943.0204926333
2474,161912.2544957921
2475,173542.86742692624
2476,163818.37493855326
2477,167601.55263427235
2478,172543.89449665963
2479,162285.57378067062
2480,174921.36744424322
2481,172950.6073919838
2482,168691.30228655558
2483,174187.45561037227
2484,168125.62851453573
2485,168707.684443454
2486,171594.4246380442
2487,175162.5857760072
2488,174703.07838343538
2489,174772.6756614491
2490,171395.2472233376
2491,166773.99527604927
2492,184974.87091144675
2493,175095.9439987583
2494,167144.07696587092
2495,163797.38460302472
2496,186402.03109016138
2497,171751.49695706545
2498,166945.9180338274
2499,171569.19971376282
2500,173433.5258904078
2501,167199.0719117415
2502,170045.78255273364
2503,164641.1435050037
2504,172827.764446466
2505,196440.10800236798
2506,201281.70871483712
2507,200166.88302227756
2508,202246.64357858538
2509,198696.27153669542
2510,197608.30681379774
2511,190940.10850443877
2512,195668.9045108488
2513,197241.44237478048
2514,189538.76133411127
2515,176505.89384704424
2516,190146.28280172788
2517,177833.34621976814
2518,181111.53735850283
2519,199806.86572487387
2520,196404.93923647673
2521,195125.92623091355
2522,199366.33922646652
2523,173910.0867714609
2524,177761.6059609211
2525,168621.30965007725
2526,172677.63938201207
2527,173937.28042555234
2528,168606.9690899676
2529,173630.77897301642
2530,168877.3441569773
2531,192782.08457559085
2532,196976.77594732534
2533,196645.37369796349
2534,196194.408915808
2535,201517.44713440703
2536,201005.54758228298
2537,200175.34967574815
2538,198275.10133325044
2539,194349.9105510936
2540,195363.01320873835
2541,193132.47546138652
2542,195491.1732515207
2543,174667.2831454897
2544,167745.81944984302
2545,164704.1815662356
2546,173426.54282825685
2547,166309.52196377152
2548,175992.76092634923
2549,183845.55814715478
2550,207057.63383023176
2551,188165.5875047787
2552,169274.927577942
2553,171830.91978158816
2554,161144.30834991302
2555,165766.33459214983
2556,164387.80022429145
2557,166196.35958218976
2558,170368.43036730765
2559,169842.5105313859
2560,166846.9520433731
2561,172709.78030389224
2562,169204.3171069149
2563,166495.05891875701
2564,174626.70494804205
2565,177009.06543577497
2566,175317.11464456303
2567,170453.87319086716
2568,175734.3141648447
2569,185008.46960967983
2570,167456.5351036471
2571,182790.74722295013
2572,176920.33940237894
2573,184344.12599533694
2574,188099.20323274255
2575,167891.69297504594
2576,170695.9957915054
2577,172985.68464055783
2578,160921.59049228425
2579,165200.9910875326
2580,165168.36599922145
2581,165301.59556639646
2582,172655.43454891528
2583,201552.51772993142
2584,179700.6116026543
2585,195487.20894568687
2586,196534.2563649215
2587,180689.29019672255
2588,173271.8690541801
2589,173398.4257587837
2590,195316.99157583422
2591,179867.58693723378
2592,197099.32345120466
2593,204901.29559116074
2594,175754.60830235574
2595,196974.93851202948
2596,200768.0141604278
2597,193109.25357813184
2598,203948.49379223192
2599,201957.81496420203
2600,173833.1900994846
2601,186813.26172625937
2602,165972.56415824726
2603,174603.14127197268
2604,169724.70588373474
2605,169402.64810763206
2606,185482.16656533495
2607,183313.43863990172
2608,178432.40551527674
2609,184814.3111907835
2610,169808.74328257007
2611,168808.0381563
2612,173936.41596609403
2613,172937.67768841222
2614,168099.8934034756
2615,175948.2959103461
2616,178365.03238530766
2617,175149.53099956058
2618,183950.319383973
2619,176056.70657347442
2620,187719.51691114387
2621,183192.32916940027
2622,183016.2369948888
2623,201813.22423812633
2624,208190.49821331864
2625,194512.2257217206
2626,183327.56393098127
2627,176389.35250579257
2628,210795.43367774368
2629,206045.97603271986
2630,210889.24307591972
2631,208027.66192008153
2632,208328.7568844639
2633,198863.23327571322
2634,201665.77937951812
2635,180062.8818427801
2636,178074.37113475622
2637,188463.8510590346
2638,198503.45450570722
2639,175903.99477673165
2640,169308.20627820614
2641,163356.37333774337
2642,188696.73147887777
2643,166878.05590921946
2644,171066.29101753092
2645,167939.76987207285
2646,166499.83765617057
2647,167231.88283879842
2648,173230.3682703549
2649,170598.55941773125
2650,167243.12775296456
2651,175689.8460539472
2652,206503.1505225127
2653,198856.70888521575
2654,200376.18074178163
2655,205404.9782235591
2656,207533.97083485805
2657,203373.35087914558
2658,205134.11513462244
2659,202868.06148561716
2660,207374.3711804531
2661,204576.8364652815
2662,201665.0861594926
2663,201538.88869850783
2664,195445.39629265675
2665,200930.83827213774
2666,198683.49881186042
2667,197247.8946989881
2668,197247.5917975969
2669,197177.84606662276
2670,204887.25434336666
2671,199434.43418319436
2672,201301.1350150234
2673,196785.75504868824
2674,195654.234442685
2675,199667.33132158878
2676,198974.92421109858
2677,188426.26577959154
2678,197566.24874486637
2679,202418.01230011976
2680,200447.31891780038
2681,203866.88661166665
2682,201741.92242282955
2683,201156.83985358087
2684,204674.09449290443
2685,198649.52648335902
2686,201487.18983643866
2687,203444.73671262185
2688,197999.8073112263
2689,195911.37264652943
2690,201458.38524132746
2691,191793.4428996668
2692,184275.12623515903
2693,199618.37806846033
2694,184357.99291062434
2695,196527.70444171672
2696,197471.19988626623
2697,187012.14593055804
2698,191235.67269734357
2699,185857.9039900169
2700,185800.45448445188
2701,190650.34197588183
2702,170023.30755320293
2703,170608.83258606677
2704,167923.29649373563
2705,169011.94026426072
2706,167668.39605223495
2707,168854.61035544323
2708,167948.58200044397
2709,164786.43236473636
2710,171037.13578925704
2711,188650.71986082892
2712,201477.8835481511
2713,187438.76110739357
2714,184855.00766301647
2715,185779.3119427648
2716,192508.51085306145
2717,191372.091713099
2718,191822.8479002584
2719,180097.11029017987
2720,174443.39337126285
2721,169492.3917802311
2722,179535.22733373413
2723,177146.590215133
2724,173783.4073363431
2725,171295.42906879683
2726,172541.02787202722
2727,180801.3175818331
2728,180316.74854199504
2729,172335.67052098812
2730,171633.41470770043
2731,167124.420707371
2732,168346.35542201207
2733,168397.34524574157
2734,175884.2328612462
